OBJECTID,FIRE_ID,FIRE_NAME,lat,lon,ignition_date,acres_burned,fire type,precip_7d_prior (mm),temp_max_7d_prior (°C),rh_min_7d_prior (%),soil_moisture_7d_prior_avg (m³/m³),temp_ign_1400 (°C),rh_ign_1400 (%),soil_moisture_ign_1400 (m³/m³),wind_speed_ign_1400 (km/h),wind_direction_ign_1400 (°),wind_gust_ign_1400 (km/h),precip_ign_day (mm),precip_30d_post (mm),temp_max_30d_post (°C),wind_speed_max_30d_post (km/h),wind_gust_max_30d_post (km/h),rh_min_30d_post (%),ndvi,land_cover,elevation_m,slope_deg,aspect_deg,aspect_sin,aspect_cos
4779788.0,FL2940008170020140417,RICHARD NUMBER 3,29.384,-81.682,2014-04-17,1016.0,Wildfire,10.3,29.2,37.0,0.1937023809523809,22.0,64.0,0.205,20.1,54.0,45.7,0.0,104.7,32.4,18.4,51.8,35.0,0.71465,17.0,6.0,1.0,37.0,0.6018150231520483,0.7986355100472928
4779328.0,AZ3341710997520140419,SKUNK,33.45,-110.046,2014-04-19,73774.0,Wildfire,0.4,23.7,6.0,0.2090654761904761,17.6,38.0,0.218,9.2,206.0,28.8,6.4,6.2,28.3,36.7,90.0,4.0,0.43115000000000003,10.0,1872.0,11.0,60.0,0.8660254037844386,0.5000000000000001
4779149.0,FL2622808103920140422,ORANGE BLOSSOM,26.216,-81.046,2014-04-22,4205.0,Wildfire,22.3,33.1,38.0,0.1229523809523809,27.5,51.0,0.114,11.7,279.0,23.8,0.0,63.9,34.5,23.7,51.8,22.0,0.5357500000000001,9.0,9.0,0.0,180.0,1.2246467991473532e-16,-1.0
4779141.0,NJ3932007511020140424,RAILROAD,39.321,-75.096,2014-04-24,1431.0,Wildfire,0.1,20.1,43.0,0.3658809523809523,13.0,33.0,0.337,23.8,302.0,49.0,0.0,99.2,25.3,33.8,100.8,32.0,0.52025,4.0,33.0,0.0,180.0,1.2246467991473532e-16,-1.0
4779144.0,PA3983007868020140424,BEAR DEN,39.844,-78.67,2014-04-24,945.0,Wildfire,1.1,19.1,35.0,0.3749345238095238,10.6,31.0,0.351,6.9,332.0,28.1,0.0,153.4,27.5,27.3,79.2,33.0,0.5346000000000001,4.0,728.0,9.0,136.0,0.6946583704589971,-0.7193398003386512
4779192.0,FL2710008093020140424,INDIAN PRAIRIE MARSH,27.083,-80.936,2014-04-24,4896.0,Wildfire,2.2,28.9,45.0,0.156547619047619,28.7,50.0,0.12,4.8,153.0,23.0,0.0,58.9,33.3,24.6,50.4,32.0,0.43785,9.0,9.0,0.0,270.0,-1.0,-1.8369701987210297e-16
4779307.0,OK3657009630020140424,WINDMILL,36.561,-96.304,2014-04-24,1149.0,Wildfire,4.3,28.7,18.0,0.1872857142857142,19.1,54.0,0.257,33.6,312.0,67.7,8.1,46.3,35.4,35.4,69.1,12.0,0.57425,10.0,289.0,2.0,298.0,-0.8829475928589271,0.4694715627858904
4779596.0,CA3416511754320140430,ETIWANDA,34.169,-117.543,2014-04-30,1877.0,Wildfire,10.4,26.4,8.0,0.1654166666666666,25.9,7.0,0.154,25.7,31.0,76.7,0.0,9.1,35.4,22.0,67.3,4.0,0.26545,10.0,687.0,5.0,186.0,-0.1045284632676535,-0.9945218953682733
4779140.0,NJ3971007477020140501,DEGOLIA,39.753,-74.779,2014-05-01,861.0,Wildfire,52.9,19.4,26.0,0.2319880952380952,23.0,58.0,0.298,7.4,231.0,34.9,6.0,62.1,29.7,26.0,96.1,28.0,0.529,8.0,26.0,0.0,0.0,0.0,1.0
4779164.0,LA2994009348020140501,PINTAIL,29.921,-93.485,2014-05-01,9498.0,Wildfire,3.4,28.9,40.0,0.2043095238095238,21.2,31.0,0.149,7.8,13.0,24.1,0.0,117.8,28.4,32.4,57.2,35.0,0.34565,9.0,3.0,0.0,0.0,0.0,1.0
4779172.0,TX3023010155020140501,MALONE,30.241,-101.489,2014-05-01,11836.0,Wildfire,1.2,32.8,7.0,0.1495595238095238,21.9,13.0,0.134,13.6,107.0,31.3,0.0,33.0,37.5,40.7,66.6,5.0,0.20885,10.0,651.0,4.0,182.0,-0.0348994967025009,-0.9993908270190958
4779312.0,NM3222010807020140501,PROM,32.226,-108.061,2014-05-01,1070.0,Wildfire,0.0,28.8,5.0,0.0367023809523809,17.7,21.0,0.038,22.2,98.0,45.4,0.3,0.5,36.9,49.0,78.1,2.0,0.1408,7.0,1363.0,0.0,270.0,-1.0,-1.8369701987210297e-16
4779315.0,FL2862008074020140501,BAPA,28.625,-80.738,2014-05-01,2929.0,Wildfire,14.7,27.5,63.0,0.1152619047619047,27.4,76.0,0.18,10.8,159.0,24.5,2.1,51.9,29.2,30.0,46.4,42.0,0.8562500000000001,8.0,6.0,0.0,131.0,0.7547095802227721,-0.6560590289905072
4779327.0,AZ3353010999020140501,BASIN,33.523,-109.981,2014-05-01,5255.0,Wildfire,4.7,22.2,8.0,0.2434880952380952,20.4,10.0,0.229,9.4,360.0,32.4,0.0,1.9,31.3,31.0,76.7,4.0,0.38325000000000004,9.0,1842.0,4.0,324.0,-0.5877852522924734,0.8090169943749473
4779179.0,OK3608709892720140504,270,36.112,-98.907,2014-05-04,2088.0,Wildfire,4.9,31.4,12.0,0.1711130952380952,35.8,8.0,0.142,39.2,203.0,68.4,0.0,62.3,37.5,46.5,86.4,7.0,0.3118,10.0,567.0,1.0,297.0,-0.891006524188368,0.45399049973954664
4779177.0,AR3487009304020140508,MIDNIGHT,34.859,-93.049,2014-05-08,706.0,Wildfire,0.0,29.8,29.0,0.3979166666666666,23.3,71.0,0.353,20.9,165.0,47.5,22.0,131.6,31.6,26.1,61.2,33.0,0.8176,5.0,273.0,2.0,332.0,-0.4694715627858908,0.8829475928589269
4779255.0,OK3579009740020140508,GUTHRIE,35.824,-97.383,2014-05-08,3014.0,Wildfire,3.4,36.1,10.0,0.1638630952380952,25.1,62.0,0.278,22.4,208.0,51.8,8.1,49.7,36.1,37.1,71.3,21.0,0.5595,10.0,341.0,2.0,290.0,-0.9396926207859083,0.342020143325669
4779174.0,TX3563910162120140511,DOUBLE DIAMOND,35.667,-101.599,2014-05-11,2204.0,Wildfire,0.0,35.9,4.0,0.1255,33.9,11.0,0.125,40.3,200.0,70.2,0.0,101.2,36.6,53.0,87.5,4.0,0.25955,10.0,947.0,5.0,347.0,-0.22495105434386534,0.9743700647852351
4779416.0,NM3293110814820140511,SIGNAL,32.931,-108.146,2014-05-11,5904.0,Wildfire,0.1,22.4,5.0,0.1167916666666666,17.5,22.0,0.112,32.2,243.0,85.3,0.0,0.7000000000000001,30.9,24.0,64.8,2.0,0.22540000000000002,10.0,2437.0,11.0,347.0,-0.22495105434386534,0.9743700647852351
4779336.0,CA3300311713320140513,BERNARDO,33.0,-117.157,2014-05-13,1524.0,Wildfire,1.0,29.2,11.0,0.096625,32.2,10.0,0.087,9.3,36.0,31.3,0.0,1.2,34.8,21.3,42.8,8.0,0.24855000000000002,10.0,102.0,3.0,351.0,-0.15643446504023112,0.9876883405951377
4779800.0,AK6403314630720140513,100 MILE CREEK,64.078,-146.275,2014-05-13,22109.0,Wildfire,14.7,17.9,25.0,0.3862916666666667,10.6,57.0,0.354,16.4,310.0,42.5,1.1,73.5,19.2,19.8,49.7,25.0,,,,,,,
4779300.0,CA3335311728520140514,TOMAHAWK,33.358,-117.285,2014-05-14,5417.0,Wildfire,0.4,33.5,6.0,0.0868273809523809,34.8,8.0,0.081,1.1,90.0,29.2,0.0,0.5,37.8,17.8,45.4,5.0,0.1991,6.0,169.0,3.0,310.0,-0.7660444431189781,0.6427876096865393
4779335.0,CA3312011716020140514,SAN DIEGO COMPLEX,33.11,-117.15,2014-05-14,2239.0,Wildfire,0.0,32.3,5.0,0.0920654761904762,34.8,3.0,0.084,5.0,330.0,28.8,0.0,1.2,37.3,21.3,42.8,4.0,0.3148,6.0,399.0,16.0,83.0,0.992546151641322,0.12186934340514749
4779299.0,CA3329911746620140515,PULGAS,33.319,-117.391,2014-05-15,14937.0,Wildfire,0.0,33.0,5.0,0.088720238095238,34.8,11.0,0.084,13.4,264.0,33.5,0.0,0.5,30.7,17.8,42.1,21.0,0.27815,10.0,105.0,2.0,172.0,0.13917310096006533,-0.9902680687415704
4779298.0,CA3341811755020140516,COMBAT,33.42,-117.545,2014-05-16,1310.0,Wildfire,0.0,36.4,5.0,0.0807261904761904,32.7,18.0,0.079,12.5,226.0,34.2,0.0,1.6,28.2,18.7,47.5,28.0,0.25370000000000004,10.0,46.0,2.0,180.0,1.2246467991473532e-16,-1.0
4779420.0,AZ3330610975220140517,BARLOW,33.303,-109.736,2014-05-17,1542.0,Wildfire,0.0,27.5,6.0,0.1326369047619047,27.9,5.0,0.131,18.9,261.0,50.8,0.0,0.6,32.6,28.4,73.8,2.0,0.33055,10.0,1953.0,5.0,53.0,0.7986355100472928,0.6018150231520484
4779175.0,TX2703009739020140519,28 MILE,27.097,-97.38,2014-05-19,3719.0,Wildfire,18.2,29.4,29.0,0.1281666666666666,28.3,48.0,0.049,24.7,132.0,45.4,0.0,5.8,35.7,35.7,61.9,38.0,0.4565,10.0,4.0,0.0,294.0,-0.9135454576426011,0.40673664307579976
4779809.0,AK6109915112920140519,TYONEK,61.099,-151.119,2014-05-19,1668.0,Wildfire,0.0,19.2,27.0,0.3443511904761904,11.9,31.0,0.321,28.6,354.0,59.8,0.0,83.5,16.5,36.7,67.7,27.0,,,,,,,
4779451.0,AZ3495311175320140520,SLIDE,35.009,-111.802,2014-05-20,22698.0,Wildfire,0.0,26.1,6.0,0.1635357142857142,20.2,9.0,0.148,31.2,207.0,80.3,0.0,0.7,29.4,37.7,94.3,4.0,0.56375,1.0,2081.0,3.0,111.0,0.9335804264972017,-0.35836794954530027
4779803.0,AK6043915096220140520,FUNNY RIVER,60.313,-150.829,2014-05-20,193798.0,Wildfire,0.0,19.4,29.0,0.3498392857142857,11.6,36.0,0.305,13.0,355.0,37.4,0.0,92.8,16.1,31.6,68.8,27.0,,,,,,,
4779152.0,FL2633508087320140522,L 4 CUTOUT,26.406,-80.84,2014-05-22,23068.0,Wildfire,17.9,31.7,35.0,0.2421845238095238,32.9,30.0,0.164,10.9,34.0,30.2,0.0,218.4,35.5,19.5,42.1,29.0,0.39430000000000004,9.0,9.0,0.0,0.0,0.0,1.0
4779313.0,AZ3311610976120140522,RIMROCK,33.096,-109.754,2014-05-22,2752.0,Wildfire,0.0,29.9,3.0,0.2379999999999999,25.7,10.0,0.238,19.7,188.0,55.1,0.1,3.4,34.4,26.6,64.4,2.0,0.14275000000000002,10.0,1636.0,2.0,90.0,1.0,6.123233995736766e-17
4779282.0,AZ3347910989720140523,SPRING,33.475,-109.898,2014-05-23,1101.0,Wildfire,0.6,28.3,4.0,0.1910952380952381,20.8,16.0,0.199,22.1,186.0,59.8,0.0,1.0,33.0,29.1,73.1,3.0,0.3516,9.0,1840.0,2.0,78.0,0.9781476007338056,0.20791169081775945
4779325.0,AZ3350010980820140523,BLACK RIVER TANK,33.496,-109.794,2014-05-23,3421.0,Wildfire,1.2,28.4,5.0,0.0980892857142857,20.7,18.0,0.108,20.5,181.0,59.4,0.1,2.2,33.2,30.1,74.5,3.0,0.30265000000000003,9.0,1877.0,10.0,288.0,-0.9510565162951536,0.30901699437494723
4779332.0,AZ3628411223620140523,GALAHAD,36.25,-112.228,2014-05-23,6218.0,Wildfire,0.0,24.3,5.0,0.1617678571428571,13.7,38.0,0.157,5.2,124.0,31.7,7.399999999999999,1.6,27.5,28.3,102.6,3.0,0.5325,10.0,2405.0,3.0,177.0,0.05233595624294381,-0.9986295347545738
4779139.0,NJ4002607454520140603,TURKEY RUN ROAD,40.02,-74.543,2014-06-03,546.0,Wildfire,1.4,29.8,31.0,0.1960654761904761,30.2,46.0,0.148,9.4,238.0,24.8,1.1,71.8,35.1,20.3,46.4,31.0,0.5074500000000001,8.0,27.0,1.0,111.0,0.9335804264972017,-0.35836794954530027
4779311.0,UT4027911289720140607,ROUGH HAUL,40.264,-112.893,2014-06-07,5373.0,Wildfire,0.0,30.8,4.0,0.0233869047619047,26.5,11.0,0.023,14.3,326.0,32.0,0.0,6.5,36.6,31.8,59.4,4.0,0.15430000000000002,10.0,1515.0,5.0,295.0,-0.9063077870366499,0.4226182617406996
4779607.0,OR4414212147220140607,TWO BULLS FIRE,44.1,-121.452,2014-06-07,7335.0,Wildfire,0.7,24.8,13.0,0.1271607142857143,22.8,26.0,0.11,13.0,346.0,38.9,0.6,20.0,33.1,22.3,63.0,12.0,0.3658,10.0,1218.0,5.0,36.0,0.5877852522924731,0.8090169943749475
4779154.0,FL2623308059120140607,ALLIGATOR,26.261,-80.56,2014-06-08,50667.0,Wildfire,10.7,32.8,45.0,0.3136785714285714,30.9,61.0,0.244,7.8,158.0,22.3,10.3,304.8,33.7,17.9,38.5,44.0,0.45125000000000004,11.0,6.0,0.0,180.0,1.2246467991473532e-16,-1.0
4779529.0,UT4008211276720140611,PONY,40.065,-112.749,2014-06-11,1036.0,Wildfire,0.0,31.8,6.0,0.0235,26.7,11.0,0.023,13.3,322.0,34.9,0.0,20.1,36.1,26.4,61.2,5.0,0.16715000000000002,10.0,1593.0,4.0,342.0,-0.3090169943749476,0.9510565162951535
4779168.0,TX2967009408920140613,WF UNIT 3 2014,29.671,-94.128,2014-06-13,3901.0,Wildfire,48.8,29.2,57.0,0.3232678571428571,28.2,79.0,0.41,9.9,170.0,24.1,28.9,119.4,30.9,27.5,50.4,62.0,0.4687,9.0,3.0,0.0,270.0,-1.0,-1.8369701987210297e-16
4779169.0,TX2969609404320140613,WF DIPPING VATS 2014,29.7,-94.037,2014-06-13,1368.0,Wildfire,46.3,29.1,57.0,0.2770416666666667,28.0,80.0,0.399,12.1,168.0,19.8,30.4,100.7,30.9,32.8,54.4,62.0,0.47155,9.0,3.0,0.0,0.0,0.0,1.0
4779319.0,ID4316011199620140613,PRESTO,43.165,-111.98,2014-06-13,1089.0,Wildfire,0.0,27.9,10.0,0.1357559523809524,20.0,19.0,0.133,26.1,246.0,59.0,0.0,22.9,32.6,29.7,65.5,10.0,0.43065000000000003,10.0,1672.0,11.0,8.0,0.13917310096006544,0.9902680687415704
4779415.0,NM3599610892020140613,ASSAYII LAKE,36.032,-108.844,2014-06-13,13176.0,Wildfire,0.0,25.9,2.0,0.091,23.1,15.0,0.091,30.4,234.0,62.6,0.0,5.8,28.5,41.3,82.4,4.0,0.326,10.0,2750.0,2.0,276.0,-0.9945218953682734,0.10452846326765299
4779516.0,CA3571711855520140613,SHIRLEY,35.702,-118.517,2014-06-13,2793.0,Wildfire,0.0,35.0,9.0,0.1104345238095238,25.7,13.0,0.11,17.3,282.0,57.2,0.0,0.4,34.9,19.3,73.1,8.0,0.36560000000000004,10.0,1487.0,6.0,59.0,0.8571673007021123,0.5150380749100542
4779321.0,AZ3475611106120140614,JACK,34.763,-111.041,2014-06-14,1325.0,Wildfire,0.0,31.5,4.0,0.0735714285714285,27.5,4.0,0.074,32.0,249.0,66.2,0.0,20.5,33.4,46.3,87.5,4.0,0.24145,10.0,1881.0,2.0,0.0,0.0,1.0
4779219.0,WA4676312055420140617,COTTONWOOD 2,46.745,-120.513,2014-06-17,8644.0,Wildfire,2.5,25.3,19.0,0.1351666666666666,18.7,36.0,0.148,22.8,322.0,49.3,1.1,1.0,38.3,29.4,58.7,7.0,0.18505000000000002,10.0,564.0,7.0,238.0,-0.848048096156426,-0.529919264233205
4779439.0,AZ3269411028920140617,OAK,32.658,-110.315,2014-06-17,13664.0,Wildfire,2.2,32.6,5.0,0.1800238095238095,28.9,17.0,0.185,23.1,252.0,61.9,1.6,61.9,32.6,21.5,61.6,7.0,0.2467,10.0,1935.0,6.0,126.0,0.8090169943749475,-0.587785252292473
4779450.0,AZ3406011035120140617,DEHOSE,34.076,-110.362,2014-06-17,2000.0,Wildfire,0.4,30.8,4.0,0.1232023809523809,25.7,20.0,0.124,28.3,224.0,73.1,0.2,40.1,33.9,24.8,65.2,5.0,0.41465,9.0,1888.0,10.0,36.0,0.5877852522924731,0.8090169943749475
4779142.0,GA3063108225820140618,THE NICKI FIRE,30.628,-82.247,2014-06-18,856.0,Wildfire,15.4,32.3,48.0,0.4569642857142857,32.1,39.0,0.441,6.1,87.0,20.2,0.0,122.9,35.8,17.4,46.4,38.0,0.5850500000000001,2.0,39.0,1.0,221.0,-0.656059028990507,-0.7547095802227721
4779815.0,AK6259015413520140618,SHEEP CREEK,62.583,-154.117,2014-06-18,3229.0,Wildfire,25.4,15.7,46.0,0.3944702380952381,13.0,67.0,0.409,13.2,227.0,36.7,9.2,181.2,24.1,20.9,50.0,37.0,,,,,,,
4779317.0,CA3598812128720140619,STONY,35.983,-121.284,2014-06-19,5838.0,Wildfire,0.0,29.0,16.0,0.123,30.8,14.0,0.123,9.7,248.0,28.8,0.0,0.0,36.0,17.7,48.6,10.0,0.40405,10.0,421.0,10.0,40.0,0.6427876096865393,0.766044443118978
4779351.0,OR4206512128720140619,BRYANT,42.061,-121.279,2014-06-19,1495.0,Wildfire,0.3,22.5,11.0,0.1109523809523809,25.3,13.0,0.109,10.0,244.0,29.5,0.0,15.9,34.4,22.7,55.1,4.0,0.435,10.0,1512.0,16.0,76.0,0.9702957262759965,0.24192189559966767
4779203.0,MT4735510799220140620,OLIN,47.353,-107.986,2014-06-20,1232.0,Wildfire,13.6,24.3,29.0,0.1482380952380952,26.8,26.0,0.152,25.5,278.0,50.0,0.0,19.8,35.1,41.5,77.0,14.0,0.28865,10.0,741.0,6.0,173.0,0.12186934340514755,-0.992546151641322
4779414.0,NM3607710673020140625,DIEGO,36.071,-106.69,2014-06-25,3983.0,Wildfire,0.4,25.8,9.0,0.1657023809523809,24.1,16.0,0.152,12.4,210.0,37.4,0.0,41.8,28.1,24.7,68.8,8.0,0.55535,8.0,2630.0,2.0,40.0,0.6427876096865393,0.766044443118978
4779428.0,AZ3413810967520140626,SAN JUAN,34.163,-109.662,2014-06-26,7350.0,Wildfire,0.3,27.7,5.0,0.0890773809523809,26.3,8.0,0.086,29.5,235.0,64.4,0.0,84.9,29.8,24.2,56.2,8.0,0.6499,1.0,2518.0,7.0,32.0,0.5299192642332049,0.848048096156426
4779158.0,FL2599008048420140627,MACKS CAMP NORTH,25.984,-80.465,2014-06-27,2886.0,Wildfire,48.3,32.3,51.0,0.3704404761904762,29.7,70.0,0.405,3.9,34.0,22.3,16.6,265.4,32.9,17.1,37.4,52.0,0.31005,9.0,6.0,0.0,270.0,-1.0,-1.8369701987210297e-16
4779208.0,ID4294111425620140627,DIETRICH BUTTE,42.943,-114.213,2014-06-27,3072.0,Wildfire,0.1,31.3,10.0,0.0257797619047619,21.9,34.0,0.028,31.4,260.0,57.6,0.5,1.0,38.8,32.9,60.5,4.0,0.2144,10.0,1395.0,2.0,164.0,0.2756373558169992,-0.9612616959383189
4779522.0,CA3866612243620140701,BUTTS,38.698,-122.443,2014-07-01,4271.0,Wildfire,0.0,41.2,7.0,0.1377738095238095,35.3,17.0,0.137,10.1,197.0,32.4,0.0,0.8,39.6,15.7,47.5,7.0,0.2886,8.0,246.0,12.0,103.0,0.9743700647852352,-0.22495105434386503
4779239.0,NV4192811977620140702,COLEMAN,41.877,-119.763,2014-07-02,14999.0,Wildfire,5.3,31.9,8.0,0.0422678571428571,30.0,10.0,0.024,15.3,227.0,37.1,0.0,6.2,33.9,29.1,63.4,5.0,0.25475000000000003,10.0,1840.0,26.0,311.0,-0.7547095802227722,0.656059028990507
4779309.0,NV4005311462120140702,LAGES,40.049,-114.57,2014-07-02,8119.0,Wildfire,1.6,30.1,8.0,0.1427380952380952,32.8,5.0,0.137,10.4,224.0,32.8,0.0,18.2,34.8,24.2,57.6,5.0,0.21585000000000001,10.0,2045.0,5.0,47.0,0.7313537016191705,0.6819983600624985
4779314.0,AZ3173811046020140702,RADIO,31.739,-110.467,2014-07-02,1296.0,Wildfire,0.0,35.6,7.0,0.1301011904761904,34.3,13.0,0.13,9.3,344.0,30.6,0.0,67.5,35.1,22.3,46.1,13.0,0.18895,10.0,1562.0,5.0,263.0,-0.9925461516413221,-0.12186934340514717
4779586.0,NV3748511410320140702,DOTS,37.468,-114.084,2014-07-02,10265.0,Wildfire,0.0,33.3,7.0,0.0802916666666666,31.9,11.0,0.08,20.3,205.0,45.7,0.0,24.9,33.1,31.3,60.5,7.0,0.335,10.0,1978.0,7.0,48.0,0.7431448254773942,0.6691306063588582
4779220.0,WA4688512044220140703,I-82 MANASTASH,46.865,-120.431,2014-07-03,1985.0,Wildfire,1.0,31.9,13.0,0.1428154761904762,27.3,17.0,0.137,15.3,300.0,35.6,0.0,10.8,37.2,29.4,58.7,7.0,0.18475,10.0,669.0,4.0,126.0,0.8090169943749475,-0.587785252292473
4779290.0,OR4486512071420140703,CAMP CREEK,44.847,-120.702,2014-07-03,3602.0,Wildfire,11.2,33.4,15.0,0.0925595238095238,26.8,21.0,0.028,15.6,304.0,36.7,0.0,14.1,36.4,23.5,55.4,7.0,0.26890000000000003,10.0,961.0,13.0,278.0,-0.9902680687415704,0.13917310096006547
4779326.0,CA4146612092420140703,GULCH,41.476,-120.924,2014-07-03,1399.0,Wildfire,1.3,35.5,6.0,0.0649107142857142,30.8,14.0,0.056,10.0,229.0,30.2,0.0,7.7,35.4,26.9,61.2,4.0,0.25980000000000003,10.0,1506.0,5.0,100.0,0.984807753012208,-0.1736481776669303
4779561.0,AZ3592011206820140704,MCRAE,35.902,-112.09,2014-07-04,5184.0,Wildfire,0.6,32.5,7.0,0.1025,26.3,31.0,0.119,7.9,286.0,28.1,10.4,36.6,32.5,17.8,56.2,10.0,0.3708,10.0,2042.0,2.0,212.0,-0.5299192642332048,-0.8480480961564261
4779209.0,ID4311811407220140705,PAGARI,43.118,-114.021,2014-07-05,4572.0,Wildfire,0.0,35.9,7.0,0.0265654761904761,34.3,9.0,0.025,25.9,261.0,49.3,0.0,3.8,39.2,33.5,60.8,4.0,0.19275,10.0,1375.0,0.0,214.0,-0.5591929034707467,-0.8290375725550418
4779448.0,AZ3448811122620140705,GENERAL,34.473,-111.228,2014-07-05,2205.0,Wildfire,2.7,32.0,10.0,0.1338630952380952,26.0,35.0,0.17,7.6,289.0,31.0,0.6,89.4,30.2,17.5,46.8,20.0,0.47165,8.0,2214.0,4.0,320.0,-0.6427876096865396,0.7660444431189778
4779523.0,CA3851612210620140705,MONTICELLO,38.538,-122.07,2014-07-05,6984.0,Wildfire,0.0,39.6,8.0,0.1307797619047619,32.8,11.0,0.131,10.0,210.0,31.0,0.0,0.6000000000000001,37.0,18.4,52.9,10.0,0.48910000000000003,10.0,454.0,18.0,76.0,0.9702957262759965,0.24192189559966767
4779553.0,UT4053310958320140705,TAYLOR MOUNTAIN ROAD,40.531,-109.573,2014-07-05,2965.0,Wildfire,0.4,32.2,7.0,0.046375,32.1,10.0,0.045,7.7,221.0,28.1,0.0,22.2,34.5,25.5,62.6,7.0,0.2079,10.0,1893.0,4.0,61.0,0.8746197071393957,0.4848096202463371
4779485.0,AZ3486011152620140706,BAR M,34.864,-111.531,2014-07-06,6708.0,Wildfire,1.9,31.5,10.0,0.1081369047619047,26.2,34.0,0.147,6.1,3.0,26.3,1.7000000000000002,46.2,31.1,20.6,47.9,14.0,0.527,8.0,2179.0,3.0,234.0,-0.8090169943749473,-0.5877852522924732
4779221.0,WA4789411989420140707,ROCK HILL FIRE,47.889,-119.874,2014-07-07,2088.0,Wildfire,0.0,32.1,14.0,0.1307738095238095,29.7,27.0,0.129,0.4,270.0,19.4,0.0,8.3,37.7,21.7,58.7,6.0,0.1895,10.0,596.0,12.0,287.0,-0.9563047559630354,0.2923717047227367
4779297.0,WA4766312029020140708,MILLS CANYON,47.626,-120.297,2014-07-08,21952.0,Wildfire,0.0,28.4,14.0,0.1358988095238095,30.1,18.0,0.13,5.6,243.0,25.6,0.0,21.3,33.1,20.5,69.5,7.0,0.41205,10.0,1077.0,18.0,120.0,0.8660254037844387,-0.4999999999999998
4779445.0,AZ3454211140020140708,POT HOLE,34.533,-111.419,2014-07-08,2698.0,Wildfire,16.1,32.7,10.0,0.1721666666666666,26.6,33.0,0.292,11.8,250.0,34.2,0.6000000000000001,53.7,31.1,16.9,45.4,18.0,0.54635,8.0,2051.0,3.0,342.0,-0.3090169943749476,0.9510565162951535
4779382.0,WA4784511784620140709,LAKE SPOKANE,47.863,-117.828,2014-07-09,1114.0,Wildfire,0.0,34.7,11.0,0.1491607142857142,34.1,17.0,0.14,19.5,232.0,41.4,0.0,8.700000000000001,37.2,30.9,65.2,8.0,0.3301,10.0,582.0,5.0,284.0,-0.9702957262759966,0.24192189559966745
4779222.0,WA4743911979520140710,PALISADES FLATS,47.426,-119.778,2014-07-10,1019.0,Wildfire,0.0,36.4,9.0,0.02575,32.4,10.0,0.025,6.1,273.0,22.3,0.0,9.7,39.3,31.0,59.0,6.0,0.18910000000000002,10.0,514.0,3.0,0.0,0.0,1.0
4779240.0,OR4201411871120140711,DENIO BASIN,42.014,-118.698,2014-07-11,1765.0,Wildfire,1.3,33.0,3.0,0.0263095238095238,28.3,17.0,0.028,7.6,352.0,19.1,0.9,5.4,34.4,23.5,60.5,6.0,0.23465,10.0,1789.0,7.0,47.0,0.7313537016191705,0.6819983600624985
4779452.0,AZ3498711198720140711,WILLARD,34.999,-111.711,2014-07-11,2216.0,Wildfire,15.4,27.8,24.0,0.2137678571428571,26.3,31.0,0.241,11.2,228.0,34.6,0.0,39.0,31.9,19.0,52.9,13.0,0.59965,9.0,2030.0,4.0,253.0,-0.9563047559630353,-0.2923717047227371
4779517.0,CA3564211814820140711,NICOLLS,35.631,-118.142,2014-07-11,1840.0,Wildfire,0.4,31.8,9.0,0.0812738095238095,27.4,14.0,0.081,8.3,214.0,35.6,0.0,31.5,34.2,18.4,54.0,6.0,0.33165,10.0,1915.0,18.0,8.0,0.13917310096006544,0.9902680687415704
4779601.0,CA4042012272920140711,BULLY,40.461,-122.793,2014-07-11,11181.0,Wildfire,0.0,39.4,4.0,0.2523273809523809,29.4,29.0,0.255,12.0,106.0,41.4,0.4,18.3,39.6,16.6,53.6,8.0,0.46890000000000004,10.0,763.0,16.0,230.0,-0.7660444431189779,-0.6427876096865395
4779167.0,TX2975509404820140712,WF UNIT 9 2014,29.757,-94.04,2014-07-12,3388.0,Wildfire,6.7,31.1,60.0,0.2801309523809523,30.3,69.0,0.241,6.1,152.0,14.8,0.2,128.0,32.0,28.3,45.4,62.0,0.2555,17.0,-2.0,0.0,0.0,0.0,1.0
4779198.0,OR4419812045620140713,CENTER,44.164,-120.416,2014-07-13,2407.0,Wildfire,0.4,34.6,9.0,0.117297619047619,34.2,14.0,0.115,3.5,24.0,26.6,0.0,12.8,34.1,21.4,55.1,12.0,0.22610000000000002,10.0,1274.0,3.0,336.0,-0.40673664307580015,0.913545457642601
4779284.0,OR4499312125220140713,SHANIKO BUTTE,45.021,-121.179,2014-07-13,39852.0,Wildfire,0.0,34.7,8.0,0.1300833333333333,33.2,15.0,0.128,16.3,25.0,41.8,0.0,12.3,35.6,23.3,53.3,11.0,0.2602,10.0,810.0,14.0,62.0,0.8829475928589269,0.46947156278589086
4779291.0,OR4528312056920140713,JACK KNIFE,45.267,-120.571,2014-07-13,12519.0,Wildfire,0.0,36.0,9.0,0.0262142857142857,34.5,13.0,0.026,21.5,23.0,41.0,0.0,12.8,36.8,28.9,54.7,11.0,0.21315,10.0,763.0,2.0,217.0,-0.6018150231520484,-0.7986355100472928
